                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    311,                0.78623,                 1.2737,                  1.028,                0.81015,                0.94373,                0.97814,                0.84666,                0.71497,                0.62567,                 1.0255,              0.0099693,              0.0099693,              0.0099693
                    312,                0.81756,                  1.293,                 1.0481,                0.81945,                 0.9322,                0.97814,                0.85952,                0.64247,                0.62514,                0.98261,              0.0099692,              0.0099692,              0.0099692
                    313,                0.82975,                 1.4022,                 1.0863,                0.81991,                0.89831,                0.97814,                0.83661,                 0.7154,                0.65218,                 1.0157,              0.0099691,              0.0099691,              0.0099691
                    314,                0.78942,                  1.323,                 1.0677,                0.76861,                 0.9322,                0.97814,                0.80576,                0.81311,                0.69665,                 1.0761,               0.009969,               0.009969,               0.009969
                    315,                0.87636,                 1.5159,                 1.1018,                0.88908,                0.88983,                0.97814,                0.86668,                 0.5972,                0.60143,                0.97038,              0.0099689,              0.0099689,              0.0099689
                    316,                0.81657,                 1.3018,                 1.0587,                0.79466,                0.96163,                0.98235,                 0.8888,                0.53602,                0.57075,                0.94491,              0.0099688,              0.0099688,              0.0099688
                    317,                0.83068,                 1.3375,                 1.0665,                0.81138,                0.94915,                0.97814,                0.88374,                0.54533,                 0.5688,                0.94389,              0.0099687,              0.0099687,              0.0099687
                    318,                 0.7836,                 1.3032,                 1.0066,                0.81132,                0.90678,                0.97814,                 0.8719,                0.56794,                0.59154,                0.95098,              0.0099686,              0.0099686,              0.0099686
                    319,                 0.8175,                 1.4364,                 1.0723,                0.80767,                 0.9322,                0.97814,                0.89527,                0.52206,                0.59336,                0.93511,              0.0099685,              0.0099685,              0.0099685
                    320,                0.84452,                 1.4177,                 1.0908,                0.80185,                0.93467,                0.97814,                0.87276,                0.58015,                0.58899,                0.95418,              0.0099684,              0.0099684,              0.0099684
                    321,                0.84159,                 1.3703,                 1.0533,                0.87694,                0.89831,                0.97814,                0.86963,                0.59607,                0.59955,                0.96738,              0.0099683,              0.0099683,              0.0099683
                    322,                0.87837,                 1.3461,                 1.0686,                0.79732,                0.97029,                0.97392,                0.85431,                0.63873,                0.61594,                0.97459,              0.0099682,              0.0099682,              0.0099682
                    323,                0.83959,                  1.354,                 1.0618,                0.79974,                0.96781,                0.97392,                0.88355,                0.56268,                0.57124,                0.94573,              0.0099681,              0.0099681,              0.0099681
                    324,                0.73105,                 1.1676,                0.99273,                0.84015,                0.94227,                0.97814,                0.86228,                0.63216,                0.62242,                0.97575,               0.009968,               0.009968,               0.009968
                    325,                0.83069,                 1.2893,                  1.018,                0.88241,                0.91261,                0.97814,                 0.8694,                0.61551,                0.61881,                0.96682,              0.0099679,              0.0099679,              0.0099679
                    326,                0.83205,                 1.3472,                 1.0797,                 0.8709,                   0.93,                0.98235,                0.88312,                0.58599,                0.60486,                 0.9553,              0.0099678,              0.0099678,              0.0099678
                    327,                0.82307,                 1.4527,                 1.0572,                0.79561,                0.95745,                0.98235,                0.88481,                0.58545,                0.63765,                 0.9597,              0.0099677,              0.0099677,              0.0099677
                    328,                0.80426,                 1.3284,                 1.0479,                0.81448,                0.90256,                0.97392,                0.85634,                0.63698,                0.65614,                0.97909,              0.0099676,              0.0099676,              0.0099676
                    329,                0.82895,                 1.4179,                 1.1018,                0.82361,                0.91354,                0.97814,                0.86627,                0.63263,                0.63546,                0.97958,              0.0099675,              0.0099675,              0.0099675
                    330,                0.79148,                 1.4007,                  1.053,                0.83426,                0.83051,                0.97814,                0.85925,                0.63638,                0.68741,                 0.9835,              0.0099674,              0.0099674,              0.0099674
                    331,                0.77245,                 1.2626,                 1.0389,                0.72076,                0.82203,                0.96338,                0.83691,                0.63824,                 0.8722,                0.99138,              0.0099673,              0.0099673,              0.0099673
                    332,                0.85957,                 1.4514,                  1.083,                0.76564,                0.82203,                0.95987,                0.79172,                0.80111,                0.85411,                 1.0795,              0.0099672,              0.0099672,              0.0099672
                    333,                0.84297,                 1.3466,                 1.1108,                0.79256,                 0.8184,                 0.9697,                0.84302,                0.66331,                 0.7952,                 1.0184,              0.0099671,              0.0099671,              0.0099671
                    334,                0.80136,                 1.2986,                  1.042,                 0.8365,                0.87288,                0.97392,                0.86475,                0.61396,                0.63303,                0.98502,               0.009967,               0.009967,               0.009967
                    335,                0.80581,                  1.164,                 1.0673,                0.80931,                 0.9322,                0.97814,                0.85063,                0.68126,                0.59509,                 1.0122,              0.0099669,              0.0099669,              0.0099669
                    336,                0.81209,                 1.3021,                 1.0669,                0.73021,                0.95157,                0.97814,                0.85575,                0.65363,                 0.6022,                0.99191,              0.0099668,              0.0099668,              0.0099668
                    337,                0.78705,                 1.2359,                 1.0535,                0.80997,                0.91525,                0.97814,                0.88519,                0.54047,                0.55834,                0.94952,              0.0099667,              0.0099667,              0.0099667
                    338,                0.78247,                 1.3701,                 1.0444,                 0.8534,                0.87311,                0.97814,                0.85017,                0.64465,                 0.6028,                0.99799,              0.0099666,              0.0099666,              0.0099666
                    339,                0.79696,                 1.1459,                 1.0294,                0.72471,                 0.9623,                0.98235,                0.89573,                0.52806,                0.57582,                0.94441,              0.0099665,              0.0099665,              0.0099665
                    340,                0.87455,                 1.4595,                 1.0943,                0.72665,                0.93621,                0.97814,                0.86325,                0.62189,                0.66218,                 0.9775,              0.0099664,              0.0099664,              0.0099664
                    341,                0.77563,                 1.3058,                 1.0361,                0.80729,                0.90262,                0.97814,                0.86725,                0.62417,                0.64851,                0.98392,              0.0099663,              0.0099663,              0.0099663
                    342,                0.80631,                 1.3063,                 1.0562,                0.76916,                0.92214,                0.97814,                 0.8426,                0.69542,                0.65956,                 1.0198,              0.0099662,              0.0099662,              0.0099662
                    343,                0.86055,                 1.5718,                 1.1317,                0.77817,                0.89669,                0.97814,                0.82073,                0.78486,                0.70776,                 1.0684,              0.0099661,              0.0099661,              0.0099661
                    344,                0.81485,                 1.2457,                 1.0507,                 0.8501,                0.88729,                0.97814,                0.85995,                0.65828,                0.61918,                0.99908,               0.009966,               0.009966,               0.009966
                    345,                0.79132,                  1.351,                 1.0751,                0.76775,                0.92089,                0.97814,                0.86012,                0.66573,                0.62121,                 1.0008,              0.0099659,              0.0099659,              0.0099659
                    346,                0.76209,                 1.2807,                 1.0475,                 0.7476,                0.92161,                0.97814,                0.86727,                0.62208,                 0.6172,                 0.9752,              0.0099658,              0.0099658,              0.0099658
                    347,                0.74657,                 1.2022,                  1.009,                0.74684,                0.96202,                0.97392,                0.86964,                 0.6143,                0.61451,                0.97208,              0.0099657,              0.0099657,              0.0099657
                    348,                0.78695,                 1.1795,                 1.0443,                0.77391,                0.93239,                0.97392,                0.86941,                 0.6061,                0.60013,                0.96515,              0.0099656,              0.0099656,              0.0099656
                    349,                0.81917,                 1.3191,                 1.0673,                0.78838,                0.93874,                0.97392,                0.86138,                0.63809,                0.61296,                0.98359,              0.0099655,              0.0099655,              0.0099655
                    350,                0.78788,                 1.3121,                 1.0504,                0.83429,                0.87525,                 0.9697,                0.85933,                0.65621,                0.63376,                0.98594,              0.0099654,              0.0099654,              0.0099654
                    351,                 0.7933,                 1.2376,                 1.0727,                0.85145,                0.89831,                0.97392,                0.86857,                0.60315,                0.60042,                0.96733,              0.0099654,              0.0099654,              0.0099654
                    352,                0.78161,                  1.224,                 1.0397,                0.86439,                0.88422,                0.97392,                0.87659,                 0.5747,                0.58827,                0.95194,              0.0099653,              0.0099653,              0.0099653
                    353,                0.87351,                 1.2778,                  1.064,                0.82702,                0.89646,                0.98235,                0.83925,                0.69953,                0.64321,                  1.019,              0.0099652,              0.0099652,              0.0099652
                    354,                0.82188,                 1.2238,                 1.0468,                0.80003,                0.92751,                0.97814,                0.87603,                0.59174,                0.60224,                0.96146,              0.0099651,              0.0099651,              0.0099651
                    355,                  0.843,                 1.2783,                  1.083,                0.79371,                0.93334,                0.97814,                0.83116,                0.74654,                0.65409,                 1.0427,               0.009965,               0.009965,               0.009965
                    356,                 0.7677,                 1.3199,                 1.0329,                0.73333,                0.98256,                0.97814,                0.84638,                0.71953,                0.66117,                 1.0229,              0.0099649,              0.0099649,              0.0099649
                    357,                0.77935,                 1.2796,                 1.0487,                0.74524,                0.94068,                0.98235,                 0.8587,                0.69377,                0.67122,                 1.0091,              0.0099648,              0.0099648,              0.0099648
                    358,                0.74504,                 1.1085,                0.99973,                0.75983,                0.95988,                0.98235,                0.87267,                0.61394,                0.60144,                0.97245,              0.0099647,              0.0099647,              0.0099647
                    359,                0.75769,                  1.203,                 1.0358,                0.82781,                0.93748,                0.97814,                 0.8642,                0.62793,                 0.5932,                0.97142,              0.0099646,              0.0099646,              0.0099646
                    360,                0.77252,                 1.2252,                 1.0262,                0.81188,                0.92912,                0.97814,                0.86122,                0.65364,                0.62046,                0.97796,              0.0099645,              0.0099645,              0.0099645
                    361,                0.75979,                 1.2746,                 1.0319,                0.79335,                0.89165,                0.97814,                0.87111,                0.62721,                0.69585,                0.96955,              0.0099644,              0.0099644,              0.0099644
                    362,                0.82188,                 1.2878,                 1.0725,                 0.8271,                0.87288,                0.97814,                0.84918,                0.72115,                0.69519,                  1.019,              0.0099643,              0.0099643,              0.0099643
                    363,                0.86709,                 1.2918,                 1.0539,                0.79441,                0.94068,                0.98235,                0.88359,                0.58588,                0.60644,                0.95709,              0.0099642,              0.0099642,              0.0099642
                    364,                0.79336,                 1.3406,                 1.0712,                0.81925,                0.94079,                0.97392,                0.85026,                0.70962,                 0.6141,                 1.0133,              0.0099641,              0.0099641,              0.0099641
                    365,                 0.7619,                 1.2324,                 1.0286,                0.84553,                 0.9329,                0.97814,                0.84244,                0.74545,                0.62419,                 1.0304,               0.009964,               0.009964,               0.009964
                    366,                0.81635,                 1.3352,                 1.0328,                0.87653,                0.92419,                0.97814,                0.88816,                0.56462,                0.59806,                0.95366,              0.0099639,              0.0099639,              0.0099639
                    367,                0.77933,                  1.208,                 1.0339,                0.86253,                0.91832,                0.97392,                0.87214,                0.61188,                0.62847,                0.97795,              0.0099638,              0.0099638,              0.0099638
                    368,                0.80088,                 1.2492,                 1.0421,                0.89064,                0.88983,                0.98235,                0.89342,                0.54611,                0.59662,                0.93866,              0.0099637,              0.0099637,              0.0099637
                    369,                0.82516,                 1.3005,                 1.0524,                0.85766,                0.90445,                0.98235,                0.86454,                0.65072,                 0.6355,                0.98254,              0.0099636,              0.0099636,              0.0099636
                    370,                0.77553,                 1.1528,                 1.0212,                0.84803,                0.91209,                0.98235,                0.88204,                0.61583,                0.62315,                0.96761,              0.0099635,              0.0099635,              0.0099635
                    371,                0.72933,                  1.233,                0.98725,                0.83072,                0.92373,                0.97392,                0.85906,                0.67035,                0.64521,                0.99347,              0.0099634,              0.0099634,              0.0099634
                    372,                0.78241,                 1.2167,                 1.0226,                0.90939,                0.89565,                0.97392,                0.87194,                0.63103,                0.59908,                0.98218,              0.0099633,              0.0099633,              0.0099633
                    373,                0.75774,                 1.2574,                 1.0277,                0.92561,                0.89617,                0.97392,                0.87698,                0.59395,                0.55973,                0.96774,              0.0099632,              0.0099632,              0.0099632
                    374,                0.78783,                 1.3202,                 1.0506,                0.87297,                 0.9349,                0.97814,                0.87553,                0.60621,                0.55916,                0.97536,              0.0099631,              0.0099631,              0.0099631
                    375,                 0.8394,                  1.367,                 1.0808,                 0.8652,                0.91235,                0.98235,                0.88859,                 0.5961,                0.57804,                   0.97,               0.009963,               0.009963,               0.009963
                    376,                 0.7863,                 1.1891,                 1.0411,                0.88587,                0.93627,                0.98235,                0.88625,                0.60197,                0.57238,                0.96601,              0.0099629,              0.0099629,              0.0099629
                    377,                0.80627,                 1.1914,                 1.0397,                0.90896,                0.92903,                0.97814,                0.89535,                0.53419,                0.54848,                0.93542,              0.0099628,              0.0099628,              0.0099628
                    378,                0.76978,                 1.1432,                 1.0253,                0.90723,                0.91446,                0.97814,                0.89387,                 0.5541,                0.56195,                0.94784,              0.0099627,              0.0099627,              0.0099627
                    379,                0.74242,                 1.1841,                 1.0148,                0.84749,                0.92794,                0.97814,                0.87152,                0.61756,                 0.5946,                0.97255,              0.0099626,              0.0099626,              0.0099626
                    380,                0.77244,                 1.1917,                 1.0416,                0.80396,                0.91326,                0.97814,                0.87761,                 0.6013,                0.60872,                0.95508,              0.0099625,              0.0099625,              0.0099625
                    381,                0.82128,                 1.1678,                 1.0333,                0.81141,                0.90678,                0.97392,                0.87659,                0.57819,                0.60895,                0.95303,              0.0099624,              0.0099624,              0.0099624
                    382,                0.81746,                 1.3014,                 1.0484,                0.68352,                0.69492,                0.86387,                0.71691,                0.80335,                 1.9065,                 1.1756,              0.0099623,              0.0099623,              0.0099623
                    383,                0.77969,                 1.3084,                 1.0117,                0.25717,                 0.7161,                0.66451,                0.54002,                 1.0634,                 3.3127,                 1.5242,              0.0099622,              0.0099622,              0.0099622
                    384,                0.75736,                  1.186,                 1.0136,                0.21078,                0.59746,                0.54005,                0.41313,                 1.2162,                 3.9756,                 1.6886,              0.0099621,              0.0099621,              0.0099621
                    385,                0.74881,                 1.0885,                 1.0006,                0.22287,                0.58475,                0.50342,                0.38594,                 1.1952,                 4.1493,                 1.6747,               0.009962,               0.009962,               0.009962
                    386,                0.77847,                 1.1791,                 1.0473,                0.58363,                0.50847,                0.68413,                0.57156,                0.98609,                 3.1336,                 1.4064,              0.0099619,              0.0099619,              0.0099619
                    387,                0.72238,                 1.1676,                 0.9877,                0.63938,                0.83898,                0.95354,                0.84287,                 0.6396,                 1.1047,                 1.0004,              0.0099618,              0.0099618,              0.0099618
                    388,                0.78709,                 1.3587,                 1.0626,                0.86017,                0.91356,                0.97814,                0.89912,                0.52383,                0.54506,                0.93626,              0.0099617,              0.0099617,              0.0099617
                    389,                0.75987,                 1.2029,                 1.0518,                0.89894,                0.89611,                0.97814,                0.88587,                0.53264,                0.53059,                0.93553,              0.0099616,              0.0099616,              0.0099616
                    390,                0.68638,                  1.096,                 1.0184,                0.90425,                0.91317,                0.98235,                0.89641,                0.53366,                0.53006,                0.93774,              0.0099615,              0.0099615,              0.0099615
                    391,                0.74389,                 1.0979,                0.98546,                0.81313,                0.96141,                0.97814,                0.88885,                0.55236,                0.54969,                 0.9492,              0.0099614,              0.0099614,              0.0099614
                    392,                0.75005,                 1.1092,                  1.011,                0.88231,                 0.9322,                0.97814,                0.89181,                0.53913,                0.54466,                0.93408,              0.0099613,              0.0099613,              0.0099613
                    393,                0.73516,                 1.1502,                 1.0106,                0.81885,                0.94915,                0.98657,                0.88902,                0.59652,                0.57843,                0.95231,              0.0099612,              0.0099612,              0.0099612
                    394,                0.78739,                 1.2862,                 1.0775,                0.87092,                0.91684,                0.98235,                0.89454,                0.54348,                0.54869,                0.92822,              0.0099611,              0.0099611,              0.0099611
                    395,                 0.7747,                  1.301,                 1.0459,                0.83598,                0.90259,                0.98235,                0.89576,                0.53457,                0.56733,                 0.9245,               0.009961,               0.009961,               0.009961
                    396,                0.73362,                 1.1826,                 1.0301,                0.88502,                0.90956,                0.97814,                0.84674,                0.69956,                0.59797,                 1.0156,              0.0099609,              0.0099609,              0.0099609
                    397,                0.81927,                 1.1476,                 1.0519,                0.86718,                0.92335,                0.97814,                0.87256,                0.57994,                0.56437,                0.95531,              0.0099608,              0.0099608,              0.0099608
                    398,                0.76398,                 1.1135,                 1.0262,                0.89608,                0.88944,                0.97814,                0.84126,                0.71816,                0.62871,                 1.0346,              0.0099607,              0.0099607,              0.0099607
                    399,                 0.7796,                 1.1913,                 1.0294,                0.89311,                0.91525,                0.98657,                0.88294,                0.58745,                0.57566,                0.96377,              0.0099606,              0.0099606,              0.0099606
                    400,                0.76661,                 1.1474,                 1.0296,                0.84944,                0.94068,                0.98235,                 0.8947,                0.54165,                0.54123,                0.94458,              0.0099605,              0.0099605,              0.0099605
                    401,                0.72193,                 1.1604,                 1.0237,                0.84913,                0.91525,                0.97814,                0.87262,                0.57148,                0.55829,                0.95606,              0.0099604,              0.0099604,              0.0099604
                    402,                0.78871,                 1.1183,                  1.029,                0.86481,                0.92979,                0.97814,                0.89069,                0.54654,                0.54144,                0.94107,              0.0099603,              0.0099603,              0.0099603
                    403,                0.77837,                 1.1918,                 1.0119,                0.87433,                0.94068,                0.98235,                0.88035,                0.56736,                 0.5613,                0.94504,              0.0099602,              0.0099602,              0.0099602
                    404,                 0.7661,                 1.1663,                0.99703,                0.85742,                0.92373,                0.98657,                0.88099,                0.58635,                0.57739,                0.95249,              0.0099601,              0.0099601,              0.0099601
                    405,                0.74103,                 1.1266,                 1.0201,                0.84268,                0.91525,                0.98657,                0.89726,                0.56976,                0.57249,                0.94251,                0.00996,                0.00996,                0.00996
                    406,                0.76181,                 1.1572,                  1.028,                0.86373,                0.91525,                0.98235,                0.88886,                0.56564,                0.57827,                0.93849,              0.0099599,              0.0099599,              0.0099599
                    407,                0.79945,                 1.2905,                 1.0336,                0.84919,                0.88136,                0.98235,                0.90825,                0.51755,                0.57971,                0.91882,              0.0099598,              0.0099598,              0.0099598
                    408,                0.75306,                 1.0837,                  1.022,                0.86593,                0.88996,                0.98657,                0.91247,                0.49483,                  0.537,                0.91444,              0.0099597,              0.0099597,              0.0099597
                    409,                0.79803,                 1.1533,                 1.0275,                0.89968,                0.89831,                0.98235,                0.88674,                  0.567,                0.53089,                0.95484,              0.0099596,              0.0099596,              0.0099596
                    410,                0.77913,                  1.136,                 1.0402,                0.88234,                0.90678,                0.98235,                0.89052,                0.54285,                0.53434,                0.93385,              0.0099595,              0.0099595,              0.0099595
                    411,                0.70857,                 1.0609,                 1.0098,                0.88069,                0.88913,                0.98235,                0.89934,                0.50262,                0.52247,                0.92151,              0.0099594,              0.0099594,              0.0099594
                    412,                0.79655,                 1.2254,                 1.0293,                 0.8055,                0.89356,                0.97392,                0.87198,                0.58541,                0.56134,                0.94745,              0.0099593,              0.0099593,              0.0099593
                    413,                0.77041,                  1.183,                 1.0458,                0.85968,                0.89361,                0.97392,                0.88756,                0.54656,                0.54718,                0.92905,              0.0099592,              0.0099592,              0.0099592
                    414,                0.73712,                 1.1202,                 1.0437,                0.86708,                0.90598,                0.97392,                0.88087,                0.55511,                0.55201,                0.94024,              0.0099591,              0.0099591,              0.0099591
                    415,                0.75848,                 1.1647,                 1.0309,                0.88358,                0.91956,                0.97392,                0.89308,                0.55079,                 0.5189,                0.94064,               0.009959,               0.009959,               0.009959
                    416,                0.69067,                 1.1041,                0.99437,                0.89556,                0.89544,                0.97392,                0.88666,                0.55751,                0.52112,                0.94037,              0.0099589,              0.0099589,              0.0099589
                    417,                0.76801,                 1.1916,                 1.0071,                0.85625,                0.92029,                0.97392,                0.89156,                0.54938,                0.52167,                0.93423,              0.0099588,              0.0099588,              0.0099588
                    418,                0.86454,                 1.3015,                 1.0966,                0.91656,                0.88313,                 0.9697,                0.86729,                0.59485,                0.54222,                0.96172,              0.0099587,              0.0099587,              0.0099587
                    419,                0.75023,                 1.0945,                 1.0322,                0.92646,                0.88222,                 0.9697,                0.85149,                0.65069,                0.57069,                0.97402,              0.0099586,              0.0099586,              0.0099586
                    420,                0.73969,                 1.1436,                  1.016,                0.80091,                0.95537,                 0.9697,                0.86651,                0.60704,                0.58805,                0.95829,              0.0099585,              0.0099585,              0.0099585
                    421,                0.79225,                 1.1521,                 1.0416,                0.87261,                0.90833,                0.97392,                0.87663,                 0.5821,                0.57255,                0.94308,              0.0099584,              0.0099584,              0.0099584
                    422,                0.68993,                0.99749,                 1.0002,                0.83267,                0.92406,                0.97392,                0.85958,                0.65656,                0.60376,                0.97426,              0.0099583,              0.0099583,              0.0099583
                    423,                0.75509,                 1.1826,                 1.0604,                0.79966,                0.92456,                0.97814,                0.87661,                0.60006,                0.57114,                0.94841,              0.0099582,              0.0099582,              0.0099582
                    424,                0.78465,                 1.1524,                 1.0434,                0.83867,                0.95553,                0.97392,                0.88331,                0.55507,                0.55757,                0.93418,              0.0099581,              0.0099581,              0.0099581
                    425,                0.78205,                  1.231,                 1.0399,                0.86081,                0.93099,                0.97392,                0.88566,                0.55817,                0.55732,                0.93574,               0.009958,               0.009958,               0.009958
                    426,                0.79529,                 1.0739,                 1.0004,                0.88756,                0.90282,                0.97814,                0.89179,                0.53814,                0.53856,                0.92431,              0.0099579,              0.0099579,              0.0099579
                    427,                0.73272,                  1.133,                 1.0073,                0.90288,                0.90062,                0.97392,                0.87592,                0.58076,                0.56587,                0.94406,              0.0099578,              0.0099578,              0.0099578
                    428,                0.77349,                 1.0828,                 1.0083,                0.89914,                0.90735,                0.97392,                0.86815,                0.60371,                0.56343,                0.95299,              0.0099577,              0.0099577,              0.0099577
                    429,                0.79814,                 1.1695,                 1.0611,                0.86008,                0.90337,                0.97392,                0.88651,                0.53754,                0.54675,                0.92693,              0.0099576,              0.0099576,              0.0099576
                    430,                0.77003,                 1.0895,                  0.992,                0.83193,                 0.9185,                0.98235,                0.87514,                0.60529,                0.57212,                0.95303,              0.0099575,              0.0099575,              0.0099575
                    431,                0.73352,                 1.0714,                 1.0238,                 0.8296,                0.92373,                0.97392,                0.89513,                0.52117,                0.53907,                0.92209,              0.0099574,              0.0099574,              0.0099574
                    432,                0.84896,                 1.2187,                 1.0432,                0.87974,                0.89831,                0.97814,                0.90693,                0.48114,                0.52953,                0.90846,              0.0099573,              0.0099573,              0.0099573
                    433,                0.76604,                 1.1257,                 1.0307,                0.78847,                0.95059,                0.97814,                0.90608,                0.47337,                0.52665,                0.90728,              0.0099572,              0.0099572,              0.0099572
                    434,                0.70201,                 1.0707,                 1.0135,                0.76346,                0.98305,                0.98235,                0.90586,                0.50657,                0.53137,                0.91982,              0.0099571,              0.0099571,              0.0099571
                    435,                0.78503,                 1.0578,                 1.0299,                0.81987,                0.92373,                0.97814,                0.86292,                0.64582,                0.58489,                0.97184,               0.009957,               0.009957,               0.009957
                    436,                0.74971,                 1.0601,                 1.0163,                0.83629,                0.91525,                0.97814,                0.88612,                0.53702,                0.53508,                0.93487,              0.0099569,              0.0099569,              0.0099569
                    437,                0.79727,                 1.2304,                 1.0534,                0.85038,                0.90328,                0.97814,                0.88107,                0.58126,                0.54204,                0.95104,              0.0099568,              0.0099568,              0.0099568
                    438,                 0.7271,                 1.0836,                 1.0276,                0.85279,                0.89321,                0.97392,                0.89136,                0.52742,                0.52851,                0.93365,              0.0099567,              0.0099567,              0.0099567
                    439,                0.79262,                 1.1102,                 1.0279,                0.87988,                0.88136,                0.97814,                0.90798,                 0.4765,                0.51605,                0.90409,              0.0099566,              0.0099566,              0.0099566
                    440,                0.72193,                 1.0463,                 1.0022,                0.75466,                0.94802,                0.97814,                0.88903,                0.56025,                0.57044,                0.93389,              0.0099565,              0.0099565,              0.0099565
                    441,                0.74884,                 1.2057,                 1.0592,                0.77569,                0.92351,                0.98235,                0.89662,                0.52622,                0.56326,                0.91702,              0.0099564,              0.0099564,              0.0099564
                    442,                0.77619,                 1.1477,                  1.026,                0.74235,                 0.9661,                0.98235,                 0.9036,                0.50675,                0.57962,                0.91294,              0.0099563,              0.0099563,              0.0099563
                    443,                0.68525,                 1.0009,                0.98941,                0.85242,                0.87992,                0.98235,                0.89322,                0.55372,                0.58958,                0.93198,              0.0099562,              0.0099562,              0.0099562
                    444,                0.78671,                 1.2613,                 1.0288,                0.84825,                0.90678,                0.97814,                0.89597,                0.51607,                 0.5515,                0.91743,              0.0099561,              0.0099561,              0.0099561
                    445,                0.71631,                 1.0729,                 1.0318,                 0.8234,                0.97458,                0.97814,                0.90439,                0.49922,                0.52239,                0.90957,               0.009956,               0.009956,               0.009956
                    446,                 0.7549,                 1.0651,                 1.0224,                0.87844,                0.94668,                 0.9697,                 0.8789,                0.54876,                0.53949,                 0.9265,              0.0099559,              0.0099559,              0.0099559
                    447,                0.79362,                 1.1197,                 1.0348,                0.85681,                0.94419,                0.97814,                0.87422,                0.57895,                0.55458,                0.94929,              0.0099558,              0.0099558,              0.0099558
                    448,                0.70544,                0.99784,                 1.0319,                0.86793,                0.92916,                0.98235,                0.89092,                0.53848,                0.56168,                0.92912,              0.0099557,              0.0099557,              0.0099557
                    449,                0.74604,                 1.1745,                 1.0144,                0.85882,                0.90729,                0.98235,                0.89538,                0.52066,                0.59311,                0.92508,              0.0099556,              0.0099556,              0.0099556
                    450,                0.72017,                 1.1068,                 1.0003,                0.64362,                0.91265,                 0.9683,                0.86859,                0.58348,                0.89284,                0.95875,              0.0099555,              0.0099555,              0.0099555
                    451,                 0.7192,                 1.0829,                 1.0253,                0.57356,                0.75424,                0.83338,                0.70551,                0.84282,                 2.4301,                 1.2256,              0.0099555,              0.0099555,              0.0099555
                    452,                0.78611,                 1.2287,                 1.0302,                0.63881,                0.86982,                0.94019,                0.81534,                0.72707,                 1.3085,                 1.0779,              0.0099554,              0.0099554,              0.0099554
                    453,                0.70084,                 1.0106,                   1.02,                0.81037,                0.88983,                0.97814,                0.89026,                0.57523,                0.64591,                0.95355,              0.0099553,              0.0099553,              0.0099553
                    454,                0.76437,                 1.1602,                 1.0553,                0.89471,                0.89077,                0.97814,                0.89048,                0.53827,                0.53887,                0.93301,              0.0099552,              0.0099552,              0.0099552
                    455,                0.71357,                 0.9617,                 1.0092,                  0.865,                0.91525,                0.98657,                0.90315,                 0.5185,                0.52879,                0.92114,              0.0099551,              0.0099551,              0.0099551
                    456,                0.76112,                 1.1171,                 1.0269,                0.93311,                0.85593,                0.98657,                0.90101,                0.51007,                0.53073,                0.91423,               0.009955,               0.009955,               0.009955
                    457,                0.75541,                 1.0198,                 1.0145,                0.92085,                0.84746,                0.98235,                0.89576,                0.52514,                0.53944,                0.91422,              0.0099549,              0.0099549,              0.0099549
                    458,                0.72737,                 1.0803,                 1.0157,                0.86193,                0.89831,                0.97814,                0.89301,                 0.5249,                0.52751,                0.91593,              0.0099548,              0.0099548,              0.0099548
                    459,                 0.7128,                 1.0523,                 1.0019,                0.86994,                0.88136,                0.98235,                0.90039,                0.52233,                0.56051,                0.91451,              0.0099547,              0.0099547,              0.0099547
                    460,                0.69371,                0.94738,                 1.0012,                0.91664,                0.83898,                0.99078,                0.90523,                0.52707,                0.56802,                0.91829,              0.0099546,              0.0099546,              0.0099546
                    461,                0.67953,                0.96695,                0.96431,                0.82025,                0.88983,                0.97814,                0.89471,                0.51129,                0.56047,                0.91043,              0.0099545,              0.0099545,              0.0099545
                    462,                0.74555,                 1.0414,                  1.037,                0.90997,                0.83693,                0.98235,                0.87701,                0.61274,                 0.5906,                 0.9451,              0.0099544,              0.0099544,              0.0099544
                    463,                0.72827,                 1.0445,                0.99782,                0.90181,                0.88136,                0.98235,                0.90194,                0.51435,                0.54294,                0.91187,              0.0099543,              0.0099543,              0.0099543
                    464,                0.70984,                 0.9991,                 1.0047,                0.92715,                0.89831,                0.97392,                0.89961,                0.50168,                0.52067,                0.91062,              0.0099542,              0.0099542,              0.0099542
                    465,                 0.7769,                 1.0086,                 1.0323,                 0.9073,                0.90678,                0.97814,                0.87953,                0.59001,                0.54313,                0.94392,              0.0099541,              0.0099541,              0.0099541
                    466,                0.71472,                0.93732,                0.99951,                0.82403,                0.96092,                0.98235,                 0.8979,                0.54232,                0.53479,                 0.9281,               0.009954,               0.009954,               0.009954
                    467,                0.69912,                 1.0743,                0.98859,                0.78041,                0.95295,                0.97392,                 0.8731,                0.58522,                0.55149,                0.94308,              0.0099539,              0.0099539,              0.0099539
                    468,                0.77536,                 1.1413,                 1.0695,                0.88294,                0.92013,                0.97814,                0.82506,                0.73246,                0.59888,                 1.0176,              0.0099538,              0.0099538,              0.0099538
                    469,                0.77523,                 1.1417,                 1.0503,                0.85692,                0.92917,                0.98235,                0.89119,                0.54171,                0.54632,                  0.934,              0.0099537,              0.0099537,              0.0099537
