                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    460,                0.78191,                  1.165,                 1.0343,                0.88912,                0.95763,                0.98235,                0.89422,                0.55818,                0.51043,                0.91356,              0.0099546,              0.0099546,              0.0099546
                    461,                0.76339,                 1.1325,                0.99849,                 0.8475,                0.96506,                0.98657,                0.90494,                0.53594,                0.50459,                 0.9069,              0.0099545,              0.0099545,              0.0099545
                    462,                0.75197,                  1.107,                 1.0145,                0.90297,                0.92714,                0.98235,                0.89421,                0.56138,                0.53023,                0.91429,              0.0099544,              0.0099544,              0.0099544
                    463,                 0.7569,                 1.1864,                  1.012,                0.85109,                0.95763,                0.98235,                0.89314,                0.54507,                0.53458,                 0.9071,              0.0099543,              0.0099543,              0.0099543
                    464,                0.73704,                 1.0679,                 1.0032,                0.87696,                 0.9322,                0.98235,                0.89058,                0.53378,                0.53116,                0.90928,              0.0099542,              0.0099542,              0.0099542
                    465,                0.81159,                  1.175,                 1.0543,                0.85962,                0.94915,                0.98235,                0.87796,                 0.5834,                0.54397,                0.92343,              0.0099541,              0.0099541,              0.0099541
                    466,                0.73768,                 1.0508,                0.99466,                0.85301,                0.95909,                0.98235,                0.88299,                 0.5618,                0.52217,                0.91578,               0.009954,               0.009954,               0.009954
                    467,                0.77413,                 1.2609,                 1.0307,                0.86395,                0.96488,                0.98235,                0.87956,                0.56244,                0.52107,                0.91107,              0.0099539,              0.0099539,              0.0099539
                    468,                0.86891,                 1.2708,                  1.099,                0.87355,                0.93122,                0.98235,                0.84607,                0.67539,                0.58162,                0.96087,              0.0099538,              0.0099538,              0.0099538
                    469,                0.80635,                 1.2891,                 1.0524,                0.87785,                0.94068,                0.98235,                0.89165,                0.52828,                0.53279,                0.90381,              0.0099537,              0.0099537,              0.0099537
                    470,                0.73638,                 1.0662,                0.99433,                0.81857,                0.95223,                0.98235,                0.87373,                0.57906,                0.54678,                0.92477,              0.0099536,              0.0099536,              0.0099536
                    471,                0.71154,                 1.0077,                 1.0162,                0.84194,                0.94495,                0.98235,                0.90425,                 0.4879,                0.49885,                 0.8881,              0.0099535,              0.0099535,              0.0099535
                    472,                0.77168,                 1.2421,                 1.0266,                0.83249,                0.95763,                0.98235,                0.91234,                 0.4762,                0.50832,                0.88352,              0.0099534,              0.0099534,              0.0099534
                    473,                0.78875,                 1.1963,                 1.0171,                 0.8644,                0.94915,                0.98235,                0.90507,                0.49191,                0.52548,                 0.8901,              0.0099533,              0.0099533,              0.0099533
                    474,                0.80932,                 1.1156,                 1.0063,                0.82836,                0.95763,                0.97814,                0.90558,                0.48381,                 0.5047,                0.88075,              0.0099532,              0.0099532,              0.0099532
                    475,                0.79536,                 1.2597,                 1.0407,                0.85878,                0.95763,                0.97814,                0.91375,                0.45597,                0.49247,                0.87208,              0.0099531,              0.0099531,              0.0099531
                    476,                 0.7289,                 1.1118,                 1.0192,                0.92191,                0.92373,                0.97814,                0.89101,                0.53223,                0.52275,                0.89626,               0.009953,               0.009953,               0.009953
                    477,                 0.7958,                 1.2436,                 1.0256,                0.91105,                 0.9322,                0.97814,                0.91333,                0.47551,                0.51346,                0.88031,              0.0099529,              0.0099529,              0.0099529
                    478,                0.83205,                 1.3237,                 1.0633,                  0.887,                0.94068,                0.97814,                0.91566,                0.46499,                 0.5052,                0.87467,              0.0099528,              0.0099528,              0.0099528
                    479,                0.74123,                 1.1674,                 1.0153,                0.86212,                0.94915,                0.97814,                0.89604,                0.52973,                 0.5209,                0.90118,              0.0099527,              0.0099527,              0.0099527
                    480,                0.69808,                 1.0461,                0.99591,                0.88523,                0.92311,                0.97814,                0.90106,                0.49559,                0.50551,                0.89329,              0.0099526,              0.0099526,              0.0099526
                    481,                0.75191,                 1.1128,                 1.0153,                0.81422,                 0.9661,                0.97814,                0.88969,                0.53727,                0.52511,                0.90678,              0.0099525,              0.0099525,              0.0099525
                    482,                 0.8141,                 1.3654,                 1.0804,                0.89166,                 0.9322,                0.97392,                0.89031,                0.48852,                0.50157,                0.88991,              0.0099524,              0.0099524,              0.0099524
                    483,                 0.7297,                 1.0785,                 1.0106,                0.86072,                0.94915,                0.97814,                0.88059,                 0.5391,                0.52416,                 0.9069,              0.0099523,              0.0099523,              0.0099523
                    484,                0.77361,                 1.2451,                  1.031,                0.33028,                0.61017,                0.57829,                0.46624,                 1.0543,                  3.894,                 1.5222,              0.0099522,              0.0099522,              0.0099522
                    485,                0.77576,                 1.1963,                 1.0277,                0.28645,                0.47458,                0.45435,                0.36995,                 1.2514,                 4.3509,                 1.7913,              0.0099521,              0.0099521,              0.0099521
                    486,                0.81171,                 1.2624,                 1.0499,                0.28856,                0.38559,                 0.3686,                0.28273,                 1.3917,                 4.7889,                 1.9284,               0.009952,               0.009952,               0.009952
                    487,                 0.7352,                  1.103,                0.99645,                0.25761,                0.37288,                 0.3519,                0.27481,                 1.3896,                 4.7714,                 1.9273,              0.0099519,              0.0099519,              0.0099519
                    488,                 0.8322,                  1.279,                 1.0763,                0.88284,                0.89831,                0.98235,                0.91178,                0.47131,                0.53185,                0.87355,              0.0099518,              0.0099518,              0.0099518
                    489,                0.76269,                 1.3601,                 1.0315,                0.88531,                0.92373,                0.98235,                0.91645,                 0.4529,                0.51112,                0.86356,              0.0099517,              0.0099517,              0.0099517
                    490,                0.83974,                 1.3333,                 1.0415,                0.90047,                0.89831,                0.98235,                0.89707,                0.54809,                0.54097,                0.89404,              0.0099516,              0.0099516,              0.0099516
                    491,                0.77803,                 1.1132,                 1.0242,                0.91504,                0.94016,                0.98235,                0.91854,                0.45843,                0.51914,                0.86818,              0.0099515,              0.0099515,              0.0099515
                    492,                0.68842,                 1.0826,                0.99138,                 0.9058,                0.95741,                0.98657,                0.91176,                0.49135,                0.55358,                 0.8771,              0.0099514,              0.0099514,              0.0099514
                    493,                0.77353,                 1.1123,                 1.0199,                0.88898,                0.95662,                0.98657,                0.91285,                0.46789,                0.53303,                0.87052,              0.0099513,              0.0099513,              0.0099513
                    494,                0.79489,                 1.2775,                 1.0393,                0.89124,                0.94915,                0.98657,                0.91579,                0.48462,                0.53903,                0.87779,              0.0099512,              0.0099512,              0.0099512
                    495,                0.79937,                 1.1894,                 1.0187,                0.92612,                0.91208,                0.99078,                0.92068,                0.49335,                0.52563,                0.88002,              0.0099511,              0.0099511,              0.0099511
                    496,                0.76067,                 1.0571,                 1.0006,                0.92745,                0.92373,                0.98235,                0.90507,                0.49774,                 0.5165,                 0.8792,               0.009951,               0.009951,               0.009951
                    497,                0.86873,                 1.3019,                 1.0838,                0.85811,                0.91525,                0.98235,                0.91262,                 0.4781,                0.52476,                0.87351,              0.0099509,              0.0099509,              0.0099509
                    498,                0.78636,                 1.2409,                 1.0326,                0.88088,                0.91879,                0.98235,                 0.9156,                0.46566,                0.49643,                  0.869,              0.0099508,              0.0099508,              0.0099508
                    499,                0.76494,                 1.1195,                 1.0036,                0.90517,                0.92165,                0.97814,                0.91643,                0.45298,                0.50739,                0.86283,              0.0099507,              0.0099507,              0.0099507
                    500,                0.78126,                 1.2653,                 1.0343,                0.89788,                0.92914,                0.97814,                0.90318,                0.49603,                0.51438,                0.88345,              0.0099506,              0.0099506,              0.0099506
                    501,                 0.8281,                 1.2867,                 1.0637,                  0.906,                0.91033,                0.97814,                0.89764,                0.50602,                0.50964,                0.88913,              0.0099505,              0.0099505,              0.0099505
                    502,                 0.7878,                 1.1201,                 1.0279,                0.81778,                0.94588,                0.97814,                0.86909,                0.59009,                0.53984,                0.92606,              0.0099504,              0.0099504,              0.0099504
                    503,                0.82817,                 1.2427,                  1.068,                0.84253,                0.93525,                0.97392,                0.88528,                 0.5148,                0.53375,                0.89783,              0.0099503,              0.0099503,              0.0099503
                    504,                0.68233,                0.97732,                0.97177,                0.82492,                0.92545,                0.97392,                0.88463,                0.51491,                0.54006,                0.89887,              0.0099502,              0.0099502,              0.0099502
                    505,                0.80405,                   1.16,                 1.0467,                0.81083,                  0.929,                0.97392,                0.86284,                0.62242,                0.57379,                0.93833,              0.0099501,              0.0099501,              0.0099501
                    506,                0.79568,                 1.2064,                 1.0462,                0.87499,                0.91744,                0.97392,                0.89029,                0.51058,                0.54461,                0.89588,                0.00995,                0.00995,                0.00995
                    507,                 0.8163,                  1.173,                 1.0694,                0.85627,                0.92042,                0.97392,                0.86131,                0.61798,                  0.587,                0.94602,              0.0099499,              0.0099499,              0.0099499
                    508,                0.78916,                 1.1984,                 1.0314,                 0.8492,                0.94452,                0.97392,                0.88751,                0.54897,                0.56035,                0.91834,              0.0099498,              0.0099498,              0.0099498
                    509,                0.81269,                 1.1514,                 1.0415,                0.81368,                0.96153,                0.97392,                0.89939,                0.49812,                0.53845,                0.89343,              0.0099497,              0.0099497,              0.0099497
                    510,                0.78502,                 1.1342,                 1.0304,                0.87472,                0.93459,                0.97392,                 0.8899,                0.53996,                0.53779,                0.91271,              0.0099496,              0.0099496,              0.0099496
                    511,                0.77172,                 1.1794,                 1.0171,                0.86168,                0.94322,                0.97392,                0.89519,                0.50745,                0.51781,                0.89372,              0.0099495,              0.0099495,              0.0099495
                    512,                0.74562,                 1.1831,                 1.0295,                 0.8539,                0.94209,                0.97392,                0.90234,                0.48078,                0.51815,                0.88419,              0.0099494,              0.0099494,              0.0099494
                    513,                 0.7011,                 1.0698,                  1.015,                0.90063,                0.92373,                0.97392,                0.89538,                0.50702,                0.52512,                0.89562,              0.0099493,              0.0099493,              0.0099493
                    514,                0.79236,                 1.1618,                 1.0126,                0.91715,                 0.9322,                0.97814,                0.89685,                0.51662,                0.51831,                0.89889,              0.0099492,              0.0099492,              0.0099492
                    515,                0.73802,                 1.1321,                0.99128,                 0.8805,                0.94631,                0.97814,                 0.8992,                0.50921,                0.51397,                0.90011,              0.0099491,              0.0099491,              0.0099491
                    516,                0.77419,                 1.0614,                 1.0077,                0.92788,                0.93969,                0.98235,                0.90722,                0.51266,                0.50221,                0.90197,               0.009949,               0.009949,               0.009949
                    517,                0.80921,                 1.2886,                 1.0461,                0.89897,                0.94658,                0.97814,                0.86224,                0.67063,                0.57613,                0.97604,              0.0099489,              0.0099489,              0.0099489
                    518,                0.79651,                 1.2109,                 1.0263,                 0.9091,                0.93633,                0.97814,                0.88483,                0.57299,                0.54517,                 0.9261,              0.0099488,              0.0099488,              0.0099488
                    519,                0.74133,                 1.0764,                 1.0252,                0.91219,                0.92926,                0.97814,                0.87612,                0.63365,                0.56703,                0.95724,              0.0099487,              0.0099487,              0.0099487
                    520,                0.79786,                 1.1127,                 1.0273,                0.89649,                0.94344,                0.98235,                  0.869,                 0.6223,                0.52419,                0.93951,              0.0099486,              0.0099486,              0.0099486
                    521,                0.80356,                 1.1324,                  1.027,                0.92151,                0.94068,                0.98235,                0.90139,                0.51516,                0.48529,                0.89863,              0.0099485,              0.0099485,              0.0099485
                    522,                0.71963,                0.99357,                0.98587,                0.93157,                 0.9322,                0.98235,                 0.8861,                0.56332,                0.50549,                0.91651,              0.0099484,              0.0099484,              0.0099484
                    523,                0.80921,                  1.194,                 1.0545,                0.91991,                0.94068,                0.98235,                0.88544,                0.57749,                0.51777,                0.92371,              0.0099483,              0.0099483,              0.0099483
                    524,                0.74053,                 1.0812,                 1.0273,                0.93051,                0.94068,                0.98235,                0.90524,                0.48753,                0.48621,                 0.8914,              0.0099482,              0.0099482,              0.0099482
                    525,                0.77949,                 1.2348,                  1.005,                0.91935,                0.95763,                0.98235,                0.91181,                0.48902,                0.48148,                0.88681,              0.0099481,              0.0099481,              0.0099481
                    526,                0.81409,                 1.1712,                 1.0505,                0.90479,                0.94068,                0.98657,                0.91619,                0.46722,                 0.4752,                0.88056,               0.009948,               0.009948,               0.009948
                    527,                0.82685,                 1.2536,                 1.0638,                0.88239,                0.94915,                0.98657,                 0.9044,                 0.5036,                0.49806,                0.89401,              0.0099479,              0.0099479,              0.0099479
                    528,                0.79482,                 1.2571,                 1.0302,                0.79528,                0.90678,                0.98235,                0.88967,                0.52872,                0.57841,                0.90751,              0.0099478,              0.0099478,              0.0099478
                    529,                0.78088,                 1.1847,                 1.0485,                0.60217,                0.86048,                0.95073,                0.84284,                0.61006,                 1.0069,                0.95727,              0.0099477,              0.0099477,              0.0099477
                    530,                0.72419,                 1.0599,                0.99077,                0.64809,                0.77966,                0.93344,                0.78652,                0.72566,                 1.3827,                 1.0393,              0.0099476,              0.0099476,              0.0099476
                    531,                0.76012,                 1.0046,                 1.0065,                 0.2565,                0.55085,                0.48295,                0.38862,                  1.209,                 3.7948,                 1.6043,              0.0099475,              0.0099475,              0.0099475
                    532,                0.66788,                0.95113,                 1.0021,                0.26693,                0.63559,                0.58129,                0.47719,                  1.105,                  3.342,                 1.4997,              0.0099474,              0.0099474,              0.0099474
                    533,                0.75762,                 1.0126,                0.99457,                0.28611,                0.58475,                0.54347,                0.43483,                 1.1946,                 3.6279,                  1.616,              0.0099473,              0.0099473,              0.0099473
                    534,                0.75405,                 1.0466,                 1.0268,                 0.2634,                 0.5339,                0.47897,                0.40143,                   1.26,                 3.8822,                 1.6935,              0.0099472,              0.0099472,              0.0099472
                    535,                0.80012,                 1.1425,                 1.0376,                0.30445,                 0.5678,                0.50972,                0.41368,                 1.3129,                 3.8343,                 1.7002,              0.0099471,              0.0099471,              0.0099471
                    536,                0.80569,                  1.172,                 1.0443,                0.31782,                0.70339,                0.66944,                0.54253,                 1.1253,                  3.055,                 1.4599,               0.009947,               0.009947,               0.009947
                    537,                0.77528,                 1.1257,                 1.0041,                0.63268,                0.79121,                0.91658,                0.78917,                0.69727,                 1.3177,                 1.0287,              0.0099469,              0.0099469,              0.0099469
                    538,                0.77044,                  1.024,                  1.009,                0.90503,                0.92239,                0.97814,                0.88335,                 0.5538,                0.50371,                0.90942,              0.0099468,              0.0099468,              0.0099468
                    539,                0.81985,                 1.0794,                 1.0691,                0.82737,                0.95281,                0.97814,                 0.8903,                0.53702,                0.50607,                0.90265,              0.0099467,              0.0099467,              0.0099467
                    540,                0.80054,                 1.2321,                 1.0459,                 0.9117,                0.92373,                0.98235,                0.90396,                0.50781,                0.51846,                0.89187,              0.0099466,              0.0099466,              0.0099466
                    541,                0.70285,                 1.0356,                0.98636,                0.91055,                0.93303,                0.97814,                0.90395,                0.49595,                0.52107,                0.88431,              0.0099465,              0.0099465,              0.0099465
                    542,                0.74217,                 1.0695,                0.98993,                0.89868,                0.92684,                0.97814,                0.89366,                0.50711,                0.50604,                0.88755,              0.0099464,              0.0099464,              0.0099464
                    543,                0.80164,                 1.2551,                 1.0547,                0.87071,                0.96289,                0.97814,                0.88712,                 0.5504,                0.49094,                0.90117,              0.0099463,              0.0099463,              0.0099463
                    544,                0.80079,                 1.1907,                 1.0356,                0.91709,                0.91525,                0.98235,                0.90078,                0.51875,                0.49532,                0.88392,              0.0099462,              0.0099462,              0.0099462
                    545,                0.77372,                 1.1452,                 1.0281,                0.90697,                0.92373,                0.98235,                0.89152,                0.52226,                0.52869,                0.88495,              0.0099461,              0.0099461,              0.0099461
                    546,                0.70431,                0.97722,                0.98897,                0.85412,                0.91538,                0.98235,                  0.885,                0.57619,                0.57376,                 0.9081,               0.009946,               0.009946,               0.009946
                    547,                0.77828,                 1.2376,                 1.0326,                0.83327,                0.94082,                0.98235,                0.90141,                0.49416,                0.55776,                0.87727,              0.0099459,              0.0099459,              0.0099459
                    548,                0.76704,                 1.1841,                 1.0404,                0.86375,                0.91525,                0.97673,                0.90727,                0.46908,                0.56161,                0.87292,              0.0099458,              0.0099458,              0.0099458
                    549,                0.76474,                 1.1616,                 1.0044,                 0.8581,                 0.9322,                0.98235,                0.90801,                0.48141,                0.52933,                0.87403,              0.0099457,              0.0099457,              0.0099457
                    550,                0.79126,                 1.1284,                 1.0187,                0.89646,                0.92373,                0.98235,                0.91691,                0.46203,                0.50174,                0.86697,              0.0099456,              0.0099456,              0.0099456
                    551,                0.74293,                 1.0575,                0.97875,                0.87559,                 0.9323,                0.98235,                0.91488,                0.47764,                 0.4964,                0.87308,              0.0099456,              0.0099456,              0.0099456
                    552,                0.73228,                 1.0976,                 1.0229,                0.90573,                0.92385,                0.97814,                0.89115,                0.51602,                0.50115,                 0.8929,              0.0099455,              0.0099455,              0.0099455
                    553,                0.67081,                0.87145,                0.99551,                 0.8867,                0.92877,                0.97814,                0.90524,                0.47983,                0.50482,                0.88004,              0.0099454,              0.0099454,              0.0099454
                    554,                0.82908,                  1.157,                 1.0494,                0.88875,                 0.9322,                0.98235,                0.90084,                0.52248,                0.51143,                0.89454,              0.0099453,              0.0099453,              0.0099453
                    555,                0.80117,                 1.1645,                 1.0457,                0.89254,                 0.9322,                0.98235,                0.90701,                0.48574,                0.51891,                0.88348,              0.0099452,              0.0099452,              0.0099452
                    556,                0.73726,                 1.1686,                 1.0224,                0.88421,                0.94068,                0.98235,                0.90403,                0.50145,                0.51287,                0.88099,              0.0099451,              0.0099451,              0.0099451
                    557,                 0.7642,                 1.1767,                 1.0508,                0.85728,                0.92952,                0.97814,                0.91415,                0.45812,                0.47941,                0.87378,               0.009945,               0.009945,               0.009945
                    558,                0.85511,                 1.2743,                 1.0513,                0.82438,                 0.9534,                0.97814,                0.90573,                0.49431,                0.49127,                0.88561,              0.0099449,              0.0099449,              0.0099449
                    559,                0.78081,                 1.1883,                 1.0221,                0.91537,                0.90669,                0.97814,                0.91015,                0.46885,                0.48227,                0.87841,              0.0099448,              0.0099448,              0.0099448
                    560,                0.66135,                0.99855,                0.99578,                 0.9114,                0.93756,                0.97814,                0.89899,                0.50229,                0.49983,                   0.89,              0.0099447,              0.0099447,              0.0099447
                    561,                0.74645,                 1.0945,                 1.0384,                0.91554,                0.92853,                0.97814,                0.90571,                0.50073,                0.50994,                0.88723,              0.0099446,              0.0099446,              0.0099446
                    562,                0.76868,                 1.1708,                 1.0395,                 0.8588,                0.94943,                0.97392,                0.87493,                0.57281,                0.52125,                 0.9184,              0.0099445,              0.0099445,              0.0099445
                    563,                0.76729,                 1.0592,                 1.0304,                0.89816,                0.92517,                0.97392,                0.90383,                0.47387,                 0.4847,                0.88144,              0.0099444,              0.0099444,              0.0099444
                    564,                0.85405,                  1.209,                 1.0533,                0.90903,                0.92983,                0.97814,                0.90028,                0.49854,                0.48984,                0.89284,              0.0099443,              0.0099443,              0.0099443
                    565,                0.76099,                 1.0213,                 1.0198,                 0.8941,                0.94708,                0.98235,                0.86108,                0.59409,                 0.5158,                0.93234,              0.0099442,              0.0099442,              0.0099442
                    566,                 0.7611,                 1.0592,                  1.001,                0.90495,                0.94778,                0.98235,                0.89961,                0.50336,                0.48149,                0.90134,              0.0099441,              0.0099441,              0.0099441
                    567,                0.76954,                 1.1306,                 1.0407,                 0.8827,                0.93725,                0.98657,                0.89134,                 0.5298,                0.48954,                0.90845,               0.009944,               0.009944,               0.009944
                    568,                0.81135,                 1.1803,                 1.0276,                0.88326,                0.93213,                0.98657,                0.87192,                0.59037,                0.51056,                0.93479,              0.0099439,              0.0099439,              0.0099439
                    569,                0.80361,                 1.0849,                 1.0416,                0.84097,                0.94081,                0.98657,                0.89641,                0.51527,                0.48903,                0.90519,              0.0099438,              0.0099438,              0.0099438
                    570,                0.75504,                 1.0934,                 1.0133,                 0.8737,                0.91464,                0.98235,                0.85552,                0.63274,                0.52357,                0.95104,              0.0099437,              0.0099437,              0.0099437
                    571,                0.79687,                 1.1158,                 1.0422,                0.86628,                 0.9322,                0.98657,                 0.8884,                0.54892,                0.49811,                0.91546,              0.0099436,              0.0099436,              0.0099436
                    572,                0.74074,                 1.0158,                0.99793,                  0.882,                0.94915,                0.97814,                0.88564,                0.53905,                0.48276,                0.90545,              0.0099435,              0.0099435,              0.0099435
                    573,                0.70964,                0.92845,                0.98586,                0.86551,                0.94915,                0.97814,                 0.8629,                0.60843,                0.50143,                 0.9326,              0.0099434,              0.0099434,              0.0099434
                    574,                0.73059,                0.97134,                  1.035,                0.88606,                0.92373,                0.98657,                0.90524,                0.50537,                0.49296,                0.89412,              0.0099433,              0.0099433,              0.0099433
                    575,                0.72786,                  1.059,                 1.0233,                0.61616,                0.82762,                0.92964,                0.75493,                0.80082,                 1.2545,                 1.1096,              0.0099432,              0.0099432,              0.0099432
                    576,                0.78566,                 1.1915,                 1.0507,                0.22492,                 0.4322,                0.38589,                0.28282,                 1.3914,                 4.7453,                 2.0673,              0.0099431,              0.0099431,              0.0099431
                    577,                0.74472,                  1.099,                 1.0309,                0.14436,                0.27119,                0.22919,                0.16549,                 1.5044,                 5.1416,                 2.2633,               0.009943,               0.009943,               0.009943
                    578,                0.76295,                 1.1064,                 1.0132,                0.11292,                0.23305,                0.18834,                0.12245,                 1.4987,                  5.183,                 2.2697,              0.0099429,              0.0099429,              0.0099429
                    579,                0.81942,                 1.2367,                  1.028,                0.09007,                0.19492,                0.14876,                0.09785,                 1.5798,                 5.2593,                 2.3439,              0.0099428,              0.0099428,              0.0099428
                    580,                0.78855,                 1.2194,                 1.0489,                0.14731,                0.28814,                0.23593,                0.17133,                 1.4603,                 5.0283,                 2.1981,              0.0099427,              0.0099427,              0.0099427
                    581,                0.78801,                  1.181,                0.99843,                0.25047,                0.59322,                0.56917,                0.43784,                 1.2056,                 4.0077,                 1.7115,              0.0099426,              0.0099426,              0.0099426
                    582,                0.75981,                 1.0478,                   1.04,                0.64929,                0.52448,                0.71559,                0.56567,                0.97298,                 3.0292,                 1.3967,              0.0099425,              0.0099425,              0.0099425
                    583,                0.76594,                 1.1164,                 1.0246,                0.84717,                 0.9322,                0.98657,                0.89602,                0.52324,                 0.5324,                0.89711,              0.0099424,              0.0099424,              0.0099424
                    584,                0.78532,                 1.1948,                 1.0387,                0.87249,                0.90678,                0.98235,                0.87786,                0.59056,                0.55883,                0.92413,              0.0099423,              0.0099423,              0.0099423
                    585,                0.67523,                0.96143,                 1.0015,                 0.8342,                 0.9322,                0.98235,                0.88252,                0.57335,                0.54901,                0.92004,              0.0099422,              0.0099422,              0.0099422
                    586,                0.78403,                 1.1117,                 1.0189,                0.87219,                0.92373,                0.98235,                 0.8707,                0.60836,                0.53351,                0.92971,              0.0099421,              0.0099421,              0.0099421
                    587,                0.75391,                  1.079,                0.99514,                 0.8485,                0.95763,                0.98235,                0.88473,                0.55585,                0.49977,                0.90558,               0.009942,               0.009942,               0.009942
                    588,                0.80969,                 1.2367,                 1.0376,                0.89533,                0.94746,                0.98657,                0.90633,                0.52057,                0.47861,                0.89009,              0.0099419,              0.0099419,              0.0099419
                    589,                0.75587,                 1.0883,                 1.0199,                0.88979,                 0.9661,                0.98235,                0.90273,                 0.5287,                0.46931,                0.89467,              0.0099418,              0.0099418,              0.0099418
                    590,                0.81184,                 1.2439,                 1.0495,                0.88368,                0.94915,                0.98657,                0.89029,                0.56421,                 0.4872,                0.91217,              0.0099417,              0.0099417,              0.0099417
                    591,                0.74104,                0.98659,                0.99659,                0.91353,                0.92373,                0.98657,                 0.8939,                0.55048,                0.48871,                0.90347,              0.0099416,              0.0099416,              0.0099416
                    592,                0.72066,                0.97784,                 0.9811,                0.83206,                 0.9661,                0.98657,                  0.914,                0.48984,                0.47315,                0.87878,              0.0099415,              0.0099415,              0.0099415
                    593,                 0.7257,                0.93354,                0.98183,                0.88845,                0.93106,                0.98657,                 0.9158,                0.46426,                0.46688,                 0.8756,              0.0099414,              0.0099414,              0.0099414
